id,lawd_cd,jibun,umdnm,aptnm,aptdong,floor,buildyear,전용면적타입,전용면적,전용평수,deal_ym,dealyear,dealmonth,dealday,dealamount,buyergbn,cdealday,cdealtype,dealinggbn,estateagentsggnm,landcd,landleaseholdgbn,rgstdate,slergbn,fetched_at
10375,11200,843,성수동2가,서울숲힐스테이트,,19,2009,84,84.78,25.7,201501,2015,1,29,77500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10376,11200,843,성수동2가,서울숲힐스테이트,,16,2009,117,117.13,35.5,201501,2015,1,23,101000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10377,11200,97,응봉동,대림(2차),,1,1989,59,59.91,18.2,201501,2015,1,30,29000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10378,11200,100,응봉동,대림(1차),,10,1986,126,126.66,38.4,201501,2015,1,14,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10379,11200,276,응봉동,서울숲리버그린동아아파트,,21,2003,84,84.83,25.7,201501,2015,1,10,56000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10380,11200,250,옥수동,옥수삼성,,10,1999,59,59.7,18.1,201501,2015,1,26,45800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10381,11200,428,옥수동,극동,,12,1986,142,142.26,43.1,201501,2015,1,29,74500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10382,11200,15,응봉동,대림강변타운,,14,2001,114,114.88,34.8,201501,2015,1,15,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10383,11200,1662,금호동3가,금호한신,,11,2005,59,59.99,18.2,201501,2015,1,11,42800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10384,11200,347,행당동,대림e-편한세상,,8,2000,114,114.94,34.8,201501,2015,1,21,57500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10385,11200,347,행당동,대림e-편한세상,,5,2000,84,84.87,25.7,201501,2015,1,28,48400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10386,11200,346,행당동,행당한진타운,,5,2000,59,59.96,18.2,201501,2015,1,15,37400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10387,11200,561,옥수동,래미안 옥수 리버젠,,13,2012,59,59.25,18.0,201501,2015,1,14,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10388,11200,347,행당동,대림e-편한세상,,6,2000,114,114.94,34.8,201501,2015,1,27,64000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10389,11200,834,성수동2가,현대I-PARK,,4,2003,104,104.56,31.7,201501,2015,1,13,59500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10390,11200,349,행당동,서울숲 한신 더 휴,,3,2003,84,84.95,25.7,201501,2015,1,10,47400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10391,11200,820,마장동,왕십리금호어울림,,11,2006,84,84.97,25.7,201501,2015,1,5,59400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10392,11200,400,성수동2가,강변현대,,15,1994,81,81.8,24.8,201501,2015,1,17,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10393,11200,349,행당동,서울숲 한신 더 휴,,12,2003,84,84.95,25.7,201501,2015,1,21,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10394,11200,276,응봉동,서울숲리버그린동아아파트,,13,2003,59,59.98,18.2,201501,2015,1,11,41000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10395,11200,349,행당동,서울숲 한신 더 휴,,23,2003,84,84.95,25.7,201501,2015,1,5,52500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10396,11200,1217,금호동2가,래미안하이리버,,6,2012,59,59.99,18.2,201501,2015,1,6,52200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10397,11200,633,금호동1가,벽산,,17,2001,59,59.9,18.2,201501,2015,1,10,34000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10398,11200,1250,금호동4가,롯데,,4,2003,84,84.99,25.8,201501,2015,1,24,45800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10399,11200,835,성수동2가,롯데캐슬파크,,8,2003,81,81.567,24.7,201501,2015,1,16,54300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10400,11200,800,금호동4가,대우,,5,2001,59,59.97,18.2,201501,2015,1,8,38700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10401,11200,1818,금호동1가,신금호두산위브,,2,2006,84,84.32,25.6,201501,2015,1,10,44000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10402,11200,834,성수동2가,현대I-PARK,,1,2003,84,84.98,25.8,201501,2015,1,2,49000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10403,11200,1061,하왕십리동,왕십리풍림아이원,,8,2004,59,59.936,18.2,201501,2015,1,24,38250,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10404,11200,1061,하왕십리동,왕십리풍림아이원,,7,2004,59,59.936,18.2,201501,2015,1,30,38200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10405,11200,1061,하왕십리동,왕십리풍림아이원,,6,2004,114,114.928,34.8,201501,2015,1,16,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10406,11200,340,금호동4가,서울숲푸르지오,,8,2007,84,84.55,25.6,201501,2015,1,10,63500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10407,11200,1058,하왕십리동,극동미라주,,18,2001,59,59.4,18.0,201501,2015,1,23,34000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10408,11200,700,금호동3가,금호자이2차,,11,2012,84,84.7313,25.7,201501,2015,1,7,58300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10409,11200,100,응봉동,대림(1차),,14,1986,113,113.71,34.5,201501,2015,1,2,55500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10410,11200,1061,하왕십리동,왕십리풍림아이원,,11,2004,59,59.936,18.2,201501,2015,1,2,39000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10411,11200,346,행당동,행당한진타운,,21,2000,114,114.62,34.7,201501,2015,1,29,64500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10412,11200,344,행당동,신동아,,5,1995,59,59.97,18.2,201501,2015,1,27,31000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10413,11200,235,금호동4가,서울숲2차푸르지오,,4,2012,59,59.862,18.1,201501,2015,1,22,58000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10414,11200,428,옥수동,극동,,8,1986,68,68.58,20.8,201501,2015,1,10,43000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10415,11200,340,금호동4가,서울숲푸르지오,,1,2007,114,114.8,34.8,201501,2015,1,11,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10416,11200,364,행당동,행당브라운스톤,,1,2005,84,84.94,25.7,201501,2015,1,15,52400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10417,11200,818,마장동,현대,,28,1998,59,59.94,18.2,201501,2015,1,30,29000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10418,11200,15,응봉동,대림강변타운,,16,2001,59,59.76,18.1,201501,2015,1,28,42500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10419,11200,819,마장동,마장동중앙하이츠,,2,1999,84,84.8,25.7,201501,2015,1,17,37900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10420,11200,706,성수동1가,쌍용,,11,1997,59,59.76,18.1,201501,2015,1,3,41000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10421,11200,990,하왕십리동,한신무학,,5,1989,94,94.46,28.6,201501,2015,1,24,42000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10422,11200,12,옥수동,동인샤인빌,,9,2003,57,57.16,17.3,201501,2015,1,26,31000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10423,11200,15,응봉동,대림강변타운,,15,2001,59,59.76,18.1,201501,2015,1,10,42500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10424,11200,347,행당동,대림e-편한세상,,4,2000,59,59.96,18.2,201501,2015,1,20,35300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10425,11200,346,행당동,행당한진타운,,22,2000,59,59.96,18.2,201501,2015,1,23,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10426,11200,917,금호동3가,금호1차푸르지오,,7,2005,114,114.76,34.8,201501,2015,1,24,59250,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10427,11200,917,금호동3가,금호1차푸르지오,,7,2005,59,59.97,18.2,201501,2015,1,16,44500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10428,11200,834,성수동2가,현대I-PARK,,21,2003,84,84.98,25.8,201501,2015,1,21,53700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10429,11200,717,성수동1가,서울숲해오름(717-0),,7,2005,78,78.35,23.7,201501,2015,1,16,35500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10430,11200,346,행당동,행당한진타운,,6,2000,59,59.96,18.2,201501,2015,1,16,41500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10431,11200,347,행당동,대림e-편한세상,,15,2000,84,84.87,25.7,201501,2015,1,7,46700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10432,11200,340,금호동4가,서울숲푸르지오,,9,2007,59,59.99,18.2,201501,2015,1,3,48800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10433,11200,347,행당동,대림e-편한세상,,7,2000,84,84.87,25.7,201501,2015,1,26,48800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10434,11200,347,행당동,대림e-편한세상,,8,2000,84,84.87,25.7,201501,2015,1,10,49800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10435,11200,633,금호동1가,벽산,,18,2001,84,84.82,25.7,201501,2015,1,5,47500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10436,11200,60,옥수동,풍림아이원,,14,2004,84,84.767,25.7,201501,2015,1,26,76000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10437,11200,346,행당동,행당한진타운,,22,2000,59,59.96,18.2,201501,2015,1,16,39200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10438,11200,633,금호동1가,벽산,,20,2001,59,59.9,18.2,201501,2015,1,5,33000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10439,11200,258,하왕십리동,벽산,,14,1996,84,84.94,25.7,201501,2015,1,16,43000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10440,11200,98,응봉동,금호현대,,4,1990,59,59.91,18.2,201501,2015,1,16,31000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10441,11200,198-1,사근동,드림시드,,9,2001,84,84.97,25.7,201501,2015,1,17,39500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10442,11200,715,성수동1가,중앙하이츠빌,,2,2003,84,84.9673,25.7,201501,2015,1,15,49000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10443,11200,835,성수동2가,롯데캐슬파크,,15,2003,81,81.567,24.7,201501,2015,1,24,51000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10444,11200,340,금호동4가,서울숲푸르지오,,4,2007,59,59.39,18.0,201501,2015,1,31,48500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10445,11200,340,금호동4가,서울숲푸르지오,,15,2007,59,59.99,18.2,201501,2015,1,30,53500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10446,11200,340,금호동4가,서울숲푸르지오,,6,2007,84,84.87,25.7,201501,2015,1,28,76500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10447,11200,1500,금호동1가,금호삼성래미안,,8,2001,59,59.95,18.2,201501,2015,1,23,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10448,11200,53,홍익동,청계대주파크빌,,14,2005,80,80.5,24.4,201501,2015,1,24,34500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10449,11200,1500,금호동1가,금호삼성래미안,,12,2001,59,59.95,18.2,201501,2015,1,10,41800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10450,11200,992,하왕십리동,무학현대,,6,1996,84,84.495,25.6,201501,2015,1,14,36500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10451,11200,890-446,하왕십리동,블루빌,,5,2014,20,20.19,6.1,201501,2015,1,28,7000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10452,11200,835,성수동2가,롯데캐슬파크,,13,2003,81,81.567,24.7,201501,2015,1,16,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10453,11200,1818,금호동1가,신금호두산위브,,12,2006,84,84.33,25.6,201501,2015,1,21,51500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10454,11200,715,성수동1가,중앙하이츠빌,,5,2003,84,84.9673,25.7,201501,2015,1,21,54500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10455,11200,561,옥수동,래미안 옥수 리버젠,,5,2012,84,84.73,25.7,201501,2015,1,17,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10456,11200,561,옥수동,래미안 옥수 리버젠,,13,2012,84,84.81,25.7,201501,2015,1,11,86500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10457,11200,1662,금호동3가,금호한신,,3,2005,59,59.99,18.2,201501,2015,1,28,39800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10458,11200,347,행당동,대림e-편한세상,,7,2000,84,84.87,25.7,201501,2015,1,10,47000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10459,11200,633,금호동1가,벽산,,16,2001,59,59.9,18.2,201501,2015,1,3,34000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10460,11200,633,금호동1가,벽산,,10,2001,84,84.82,25.7,201501,2015,1,6,45000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10461,11200,633,금호동1가,벽산,,7,2001,84,84.82,25.7,201501,2015,1,2,43200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10462,11200,346,행당동,행당한진타운,,11,2000,114,114.62,34.7,201501,2015,1,9,64000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10463,11200,346,행당동,행당한진타운,,23,2000,59,59.96,18.2,201501,2015,1,9,39900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10464,11200,784,마장동,세림,,3,1986,84,84.93,25.7,201501,2015,1,8,37750,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10465,11200,286,성수동2가,성수우방2차아파트,,14,1999,84,84.645,25.7,201501,2015,1,22,38100,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10466,11200,822,마장동,신성미소지움,,15,2004,84,84.99,25.8,201501,2015,1,21,43500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10467,11200,834,성수동2가,현대I-PARK,,19,2003,84,84.98,25.8,201501,2015,1,10,54350,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10468,11200,1662,금호동3가,금호한신,,6,2005,84,84.96,25.7,201501,2015,1,2,46400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10469,11200,800,금호동4가,대우,,20,2001,59,59.97,18.2,201501,2015,1,10,43000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10470,11200,349,행당동,서울숲 한신 더 휴,,15,2003,59,59.94,18.2,201501,2015,1,10,40800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10471,11200,825,마장동,대성유니드,,16,2004,84,84.71,25.7,201501,2015,1,31,45500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10472,11200,800,금호동4가,대우,,13,2001,59,59.97,18.2,201501,2015,1,3,41800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10473,11200,344,행당동,신동아,,13,1995,59,59.97,18.2,201501,2015,1,17,31500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10474,11200,800,금호동4가,대우,,17,2001,84,84.71,25.7,201501,2015,1,3,55500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10475,11200,15,응봉동,대림강변타운,,19,2001,59,59.76,18.1,201501,2015,1,13,39000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10476,11200,15,응봉동,대림강변타운,,18,2001,59,59.76,18.1,201501,2015,1,22,41800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10477,11200,818,마장동,현대,,26,1998,84,84.91,25.7,201501,2015,1,12,40800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10478,11200,104,송정동,서울숲아이파크,,14,2009,116,116.58,35.3,201501,2015,1,18,58000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10479,11200,428,옥수동,극동,,6,1986,84,84.74,25.7,201501,2015,1,14,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10480,11200,700,금호동3가,금호자이2차,,18,2012,84,84.9796,25.8,201501,2015,1,12,57300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10481,11200,346,행당동,행당한진타운,,5,2000,84,84.71,25.7,201501,2015,1,17,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10482,11200,561,옥수동,래미안 옥수 리버젠,,10,2012,84,84.81,25.7,201501,2015,1,16,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10483,11200,561,옥수동,래미안 옥수 리버젠,,2,2012,59,59.25,18.0,201501,2015,1,27,53700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10484,11200,830,성수동2가,강변금호타운,,2,1994,84,84.96,25.7,201501,2015,1,13,46300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10485,11200,710,성수동1가,강변건영아파트,,17,2002,84,84.941,25.7,201501,2015,1,16,62700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10486,11200,834,성수동2가,현대I-PARK,,1,2003,84,84.98,25.8,201501,2015,1,28,48500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10487,11200,13-157,성수동1가,뚝섬현대,,15,1992,84,84.22,25.5,201501,2015,1,29,37500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10488,11200,633,금호동1가,벽산,,2,2001,84,84.82,25.7,201501,2015,1,9,42250,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10489,11200,276,응봉동,서울숲리버그린동아아파트,,16,2003,59,59.98,18.2,201501,2015,1,17,37000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10490,11200,346,행당동,행당한진타운,,21,2000,59,59.96,18.2,201501,2015,1,10,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10491,11200,428,옥수동,극동,,13,1986,57,57.78,17.5,201501,2015,1,7,39000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10492,11200,561,옥수동,래미안 옥수 리버젠,,16,2012,59,59.25,18.0,201501,2015,1,15,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10493,11200,1052,하왕십리동,금호베스트빌,,7,2001,59,59.79,18.1,201501,2015,1,25,29100,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10494,11200,561,옥수동,래미안 옥수 리버젠,,4,2012,59,59.25,18.0,201501,2015,1,6,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10495,11200,69,도선동,삼성쉐르빌,,3,2006,84,84.93,25.7,201501,2015,1,20,40500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10496,11200,1050,하왕십리동,한진해모로,,16,2001,84,84.96,25.7,201501,2015,1,13,42350,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10497,11200,349,행당동,서울숲 한신 더 휴,,17,2003,84,84.95,25.7,201501,2015,1,6,50500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10498,11200,800,금호동4가,대우,,14,2001,59,59.97,18.2,201501,2015,1,15,39500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10499,11200,15,응봉동,대림강변타운,,20,2001,59,59.76,18.1,201501,2015,1,22,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10500,11200,346,행당동,행당한진타운,,2,2000,59,59.96,18.2,201501,2015,1,8,37000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10501,11200,340,금호동4가,서울숲푸르지오,,1,2007,114,114.8,34.8,201501,2015,1,24,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10502,11200,340,금호동4가,서울숲푸르지오,,1,2007,59,59.9,18.2,201501,2015,1,15,44500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10503,11200,633,금호동1가,벽산,,19,2001,84,84.82,25.7,201501,2015,1,4,48000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10504,11200,15,응봉동,대림강변타운,,13,2001,59,59.76,18.1,201501,2015,1,21,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10505,11200,340,금호동4가,서울숲푸르지오,,6,2007,114,114.55,34.7,201501,2015,1,15,80000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10506,11200,340,금호동4가,서울숲푸르지오,,9,2007,59,59.99,18.2,201501,2015,1,11,48500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10507,11200,561,옥수동,래미안 옥수 리버젠,,12,2012,59,59.25,18.0,201501,2015,1,3,59500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10508,11200,235,금호동4가,서울숲2차푸르지오,,7,2012,84,84.898,25.7,201501,2015,1,16,71000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10509,11200,1550,금호동4가,브라운스톤2차,,5,2010,84,84.98,25.8,201501,2015,1,26,57500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10510,11200,346,행당동,행당한진타운,,25,2000,59,59.96,18.2,201501,2015,1,17,39300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10511,11200,347,행당동,대림e-편한세상,,2,2000,114,114.94,34.8,201501,2015,1,12,58800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10512,11200,479-1,성수동1가,강변동양,,11,2001,84,84.14,25.5,201501,2015,1,2,66000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10513,11200,376,행당동,서울숲행당푸르지오,,6,2011,84,84.74,25.7,201501,2015,1,21,57500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10514,11200,428,옥수동,극동,,6,1986,68,68.58,20.8,201501,2015,1,9,43300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10515,11200,347,행당동,대림e-편한세상,,2,2000,84,84.87,25.7,201501,2015,1,5,47300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10516,11200,428,옥수동,극동,,7,1986,57,57.78,17.5,201501,2015,1,19,38800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10517,11200,1217,금호동2가,래미안하이리버,,12,2012,84,84.98,25.8,201501,2015,1,16,70800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10518,11200,822,마장동,신성미소지움,,13,2004,84,84.93,25.7,201501,2015,1,1,43500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10519,11200,377,행당동,서울숲더샵,,32,2014,92,92.24,28.0,201501,2015,1,19,77300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10520,11200,346,행당동,행당한진타운,,10,2000,114,114.62,34.7,201501,2015,1,19,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10521,11200,286,성수동2가,성수우방2차아파트,,13,1999,59,59.82,18.1,201501,2015,1,14,30000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10522,11200,706,성수동1가,쌍용,,18,1997,59,59.76,18.1,201501,2015,1,10,39500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10523,11200,709,성수동1가,대우2,,1,1999,59,59.83,18.1,201501,2015,1,10,29500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10524,11200,712,성수동2가,청구강변1,,7,1994,84,84.87,25.7,201501,2015,1,20,45750,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10525,11200,818,마장동,현대,,28,1998,59,59.91,18.2,201501,2015,1,13,29000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10526,11200,1331,금호동3가,두산,,5,1994,59,59.97,18.2,201501,2015,1,16,30000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10527,11200,817,마장동,삼성,,13,1996,84,84.93,25.7,201501,2015,1,12,42150,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10528,11200,818,마장동,현대,,14,1998,59,59.91,18.2,201501,2015,1,5,30900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10529,11200,347,행당동,대림e-편한세상,,14,2000,59,59.96,18.2,201501,2015,1,6,37000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10530,11200,633,금호동1가,벽산,,8,2001,59,59.9,18.2,201501,2015,1,20,32500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10531,11200,1331,금호동3가,두산,,14,1994,59,59.97,18.2,201501,2015,1,5,35300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10532,11200,561,옥수동,래미안 옥수 리버젠,,11,2012,59,59.25,18.0,201501,2015,1,6,59000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10533,11200,100,응봉동,대림(1차),,2,1986,113,113.71,34.5,201501,2015,1,15,50000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10534,11200,258,하왕십리동,벽산,,7,1996,84,84.94,25.7,201501,2015,1,12,42850,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10535,11200,656-234,성수동1가,서울숲대림,,5,2000,84,84.015,25.5,201501,2015,1,7,54000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10536,11200,98,응봉동,금호현대,,10,1990,79,79.8,24.2,201501,2015,1,2,40000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10537,11200,561,옥수동,래미안 옥수 리버젠,,9,2012,59,59.25,18.0,201501,2015,1,14,59800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10538,11200,436,옥수동,극동그린,,6,1997,114,114.32,34.6,201501,2015,1,14,58500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10539,11200,834,성수동2가,현대I-PARK,,5,2003,104,104.56,31.7,201501,2015,1,2,59000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10540,11200,258,하왕십리동,벽산,,21,1996,84,84.94,25.7,201501,2015,1,2,41500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10541,11200,344,행당동,신동아,,14,1995,84,84.99,25.8,201501,2015,1,8,41200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10542,11200,235,금호동4가,서울숲2차푸르지오,,11,2012,84,84.776,25.7,201501,2015,1,10,69500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10543,11200,656-320,성수동1가,동아,,9,1983,53,53.14,16.1,201501,2015,1,9,39000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10544,11200,97,응봉동,대림(2차),,11,1989,59,59.91,18.2,201501,2015,1,8,32500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10545,11200,1215,금호동2가,금호자이1차,,13,2012,59,59.99,18.2,201501,2015,1,6,49500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10546,11200,33-2,성수동1가,현대그린,,13,1994,56,56.97,17.3,201502,2015,2,18,35700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
10547,11200,1331,금호동3가,두산,,3,1994,116,116.81,35.4,201502,2015,2,7,48200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
